GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,Alley,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
1724,197900,RL,71.0,17871,,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724,0,0,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1128,178000,RL,64.0,11380,,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,0,1.0,0.0,1,0,2,1,Gd,5,Typ,1,Gd,Attchd,Unf,1.0,TA,TA,Y,238,0,0,0,0,0,,,Shed,1500
3627,625000,RL,75.0,35760,,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387.0,Unf,0.0,543.0,1930.0,GasA,Ex,Y,SBrkr,1831,1796,0,1.0,0.0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,Fin,3.0,TA,TA,Y,361,76,0,0,0,0,,,,0
1582,150000,RM,75.0,6120,,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,273.0,Unf,0.0,679.0,952.0,GasA,TA,Y,FuseA,994,588,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,Fa,TA,Y,189,0,34,150,0,0,,,,0
1646,250000,RM,71.0,3811,,AllPub,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,128,53,0,0,155,0,,,,0
1536,176000,RL,75.0,10237,,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,100,38,0,0,0,0,,,,0
1768,163000,RM,65.0,10800,,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,0.0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,Unf,2.0,TA,TA,N,0,341,0,0,0,0,,,,0
2108,235000,RL,149.0,13728,,AllPub,Corner,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0.0,501.0,1127.0,GasA,Ex,Y,SBrkr,1236,872,0,0.0,0.0,2,0,4,1,Gd,7,Typ,2,TA,Basment,Unf,2.0,TA,TA,Y,0,0,0,0,90,0,,,,0
1762,222000,RL,89.0,9930,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Gd,TA,PConc,Gd,TA,No,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,Ex,Y,SBrkr,878,884,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,Fin,2.0,TA,TA,Y,320,54,0,0,0,0,,,,0
2153,313000,RL,41.0,11050,,AllPub,Inside,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904.0,Unf,0.0,536.0,1440.0,GasA,Ex,Y,SBrkr,1476,677,0,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Ex,Attchd,Fin,3.0,TA,TA,Y,253,142,0,0,0,0,,,,0
1826,155000,RM,84.0,2500,Pave,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,Ex,Y,SBrkr,916,910,0,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,Unf,1.0,Fa,Fa,Y,0,0,0,0,0,0,,,,0
987,106000,RM,24.0,1869,,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,321.0,Unf,0.0,162.0,483.0,GasA,TA,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1361,193000,RL,74.0,9627,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1327.0,1351.0,GasA,Ex,Y,SBrkr,1361,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,50,0,0,0,0,,,,0
864,65000,C (all),47.0,9000,,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,2Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,0.0,Unf,0.0,592.0,592.0,GasA,Ex,Y,SBrkr,432,432,0,0.0,0.0,1,1,3,1,Fa,5,Min2,0,,Detchd,Unf,1.0,Fa,Fa,N,0,30,160,0,0,0,,,,0
1207,147000,RL,60.0,9510,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,Y,SBrkr,1207,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,RFn,1.0,TA,TA,Y,0,240,0,0,0,0,,,,0
1337,184000,RH,70.0,5858,,AllPub,FR2,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1051.0,BLQ,0.0,354.0,1405.0,GasA,Ex,Y,SBrkr,1337,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,Fin,2.0,TA,TA,Y,203,68,0,0,0,0,,,,0
1435,128250,RM,47.0,8674,,AllPub,Inside,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,910.0,Unf,0.0,0.0,910.0,GasA,TA,Y,SBrkr,910,525,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,33,0,0,0,0,,,,0
988,91000,RM,70.0,1596,,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462.0,Unf,0.0,0.0,462.0,GasA,TA,Y,SBrkr,526,462,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,BuiltIn,Unf,1.0,TA,TA,Y,120,101,0,0,0,0,,GdWo,,0
1577,140200,RL,105.0,6435,,AllPub,Inside,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Gd,Y,SBrkr,972,605,0,0.0,0.0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1548,147000,RL,68.0,2364,,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,320.0,Unf,0.0,484.0,804.0,GasA,TA,Y,SBrkr,804,744,0,0.0,1.0,2,1,3,1,TA,7,Typ,1,TA,Detchd,Unf,2.0,TA,TA,Y,108,0,0,0,0,0,,,,0
1344,115000,RM,72.0,6240,,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,Y,FuseA,896,448,0,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,Unf,1.0,Fa,TA,Y,200,114,0,0,0,0,,,,0
1995,219500,RL,71.0,8740,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,264,48,0,0,0,0,,,,0
1298,180000,RL,75.0,11200,,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258.0,Unf,0.0,40.0,1298.0,GasA,TA,Y,SBrkr,1298,0,0,1.0,0.0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,165,26,0,0,0,0,,,,0
1482,143000,RM,68.0,9000,,AllPub,Inside,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Ex,Y,SBrkr,832,650,0,0.0,1.0,1,0,3,1,TA,7,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1839,221000,RL,24.0,16770,,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Gd,Y,SBrkr,1195,644,0,0.0,0.0,2,1,4,1,TA,7,Typ,0,,Attchd,Fin,2.0,TA,TA,Y,0,81,0,0,0,0,,,,0
1025,153500,RL,92.0,8660,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,502.0,Unf,0.0,513.0,1015.0,GasA,TA,Y,SBrkr,1025,0,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,Unf,2.0,TA,TA,Y,127,0,0,0,0,0,,,,0
923,143000,RL,75.0,8012,,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,TA,Y,SBrkr,923,0,0,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,RFn,1.0,TA,TA,Y,80,0,0,0,0,0,,,,0
1720,332000,RL,69.0,10816,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,364.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1104.0,Unf,0.0,616.0,1720.0,GasA,Ex,Y,SBrkr,1720,0,0,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,208,104,0,0,0,0,,,,0
1362,143000,RL,56.0,14115,,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Wood,Gd,TA,No,GLQ,732.0,Unf,0.0,64.0,796.0,GasA,Ex,Y,SBrkr,796,566,0,1.0,0.0,1,1,1,1,TA,5,Typ,0,,Attchd,Unf,2.0,TA,TA,Y,40,30,0,320,0,0,,MnPrv,Shed,700
1550,241000,FV,80.0,8125,,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812.0,Unf,0.0,280.0,1092.0,GasA,Ex,Y,SBrkr,1112,438,0,1.0,0.0,2,0,2,1,Gd,7,Typ,0,,Attchd,Fin,2.0,TA,TA,Y,0,168,0,0,0,0,,,,0
952,135750,RL,58.0,8475,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228.0,Unf,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
882,112500,RL,150.0,7700,,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,138.0,Rec,468.0,276.0,882.0,GasA,TA,Y,SBrkr,882,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,96,0,0,0,0,0,,MnPrv,,0
1665,205950,FV,50.0,8125,,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,SBrkr,822,843,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
990,146000,RL,87.0,8428,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,256,0,0,0,0,0,,,,0
1412,175000,RL,95.0,11457,,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005.0,Unf,0.0,387.0,1392.0,GasA,TA,Y,SBrkr,1412,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,0,0,169,0,0,0,,,,0
1660,256000,FV,78.0,10625,,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1660.0,1660.0,GasA,Ex,Y,SBrkr,1660,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,133,120,0,0,0,0,,,,0
1144,129000,RL,67.0,9571,,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,739.0,Unf,0.0,405.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,1.0,TA,TA,Y,44,0,0,0,0,0,,,,0
990,145000,RL,116.0,9245,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,0.0,304.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1120,148800,RL,73.0,10710,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,165.0,Gd,TA,PConc,TA,TA,No,BLQ,644.0,Unf,0.0,220.0,864.0,GasA,Ex,Y,SBrkr,1120,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,162,0,0,0,0,,,Shed,1200
987,89500,RM,80.0,1680,,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358.0,Unf,0.0,125.0,483.0,GasA,TA,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1374,167000,RL,78.0,9734,,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241.0,Rec,113.0,30.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,Fin,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1442,157900,RL,60.0,9750,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442,0,0,0.0,0.0,1,1,4,1,TA,7,Typ,0,,Attchd,RFn,1.0,TA,TA,Y,0,0,275,0,0,0,,,Shed,500
1494,177500,RL,50.0,7500,,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547.0,Unf,0.0,224.0,771.0,GasA,Fa,Y,SBrkr,753,741,0,0.0,0.0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,1.0,TA,TA,P,0,0,0,0,224,0,,,,0
1279,171500,RL,50.0,10125,,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,641.0,LwQ,279.0,276.0,1196.0,GasA,TA,Y,SBrkr,1279,0,0,0.0,1.0,2,0,3,1,TA,6,Typ,2,Fa,Detchd,Unf,2.0,TA,TA,Y,238,83,0,0,0,0,,MnPrv,,0
1040,109900,RL,80.0,7200,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,FuseA,1040,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,29,0,0,0,0,,,,0
1651,184000,RL,91.0,12416,,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398.0,LwQ,208.0,0.0,1606.0,GasA,TA,Y,SBrkr,1651,0,0,1.0,0.0,2,0,3,1,TA,7,Min2,1,TA,Attchd,Fin,2.0,TA,TA,Y,192,0,0,0,0,0,,,,0
1875,184500,RL,67.0,10530,,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,TA,TA,CBlock,TA,Fa,No,ALQ,548.0,Unf,0.0,127.0,675.0,GasA,TA,Y,SBrkr,1109,766,0,0.0,0.0,3,0,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,48,28,0,0,0,0,,,,0
1710,334000,RL,81.0,8118,,AllPub,Inside,StoneBr,PosN,PosN,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,178.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1034.0,Unf,0.0,676.0,1710.0,GasA,Ex,Y,SBrkr,1710,0,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,156,48,0,0,0,0,,,,0
1537,294000,RL,60.0,11563,,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,482.0,1518.0,GasA,Ex,Y,SBrkr,1537,0,0,1.0,0.0,2,0,3,1,Gd,8,Typ,0,,Attchd,Fin,3.0,TA,TA,Y,0,26,0,0,0,0,,,,0
2683,290000,RL,130.0,9205,,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,704.0,Unf,0.0,226.0,930.0,GasA,Ex,Y,SBrkr,1364,1319,0,1.0,0.0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,2.0,TA,TA,Y,237,251,0,0,196,0,,,,0
1470,135000,RL,59.0,8172,,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,997,473,0,0.0,0.0,2,0,4,1,TA,7,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,0,0,0,156,0,,,,0
2385,252000,RL,64.0,10790,,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1066.0,1066.0,GasA,Ex,Y,SBrkr,1108,1277,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,3.0,TA,TA,Y,120,38,0,0,0,0,,,,0
1673,270000,RL,34.0,11354,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,261.0,1673.0,GasA,Ex,Y,SBrkr,1673,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,306,113,0,0,116,0,,,,0
1742,275000,RL,50.0,6563,,AllPub,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,594.0,1742.0,GasA,TA,Y,SBrkr,1742,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,114,28,234,0,0,0,,,,0
1652,200000,RL,65.0,22002,,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,1386.0,Unf,0.0,206.0,1592.0,GasA,Gd,Y,SBrkr,1652,0,0,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,0,0,201,0,,,,0
1606,255900,RL,65.0,9658,,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1598.0,1598.0,GasA,Gd,Y,SBrkr,1606,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,230,60,0,0,0,0,,,,0
1020,200000,RM,80.0,3907,,AllPub,Inside,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,577.0,Unf,0.0,427.0,1004.0,GasA,Gd,Y,SBrkr,1020,0,0,1.0,0.0,1,0,1,1,TA,4,Typ,0,,Attchd,Unf,2.0,TA,TA,Y,135,0,0,0,0,0,,,,0
1895,194500,RL,80.0,10832,,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,712.0,712.0,GasA,Ex,Y,SBrkr,1086,809,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,143,46,0,0,0,0,,,Shed,500
1661,165500,RL,67.0,9600,,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831.0,Unf,0.0,161.0,992.0,GasA,Gd,Y,SBrkr,1661,0,0,1.0,0.0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,RFn,1.0,TA,TA,Y,0,28,0,0,178,0,,MnPrv,,0
